,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
26,82,Justin Argauer,,,"5'10""",1,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,JUSTIN ARGAUER
27,91,Mason Banner,,,,0,0,0,1,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,MASON BANNER
0,2,Henry Novara,,,,0,0,0,1,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,HENRY NOVARA
1,7,Noah Weintraub,Cutter,,"6'0""",0,0,0,2,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,NOAH WEINTRAUB
2,8,Matthew Walheim,Defense (Handler),,"5'8""",0,0,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,MATTHEW WALHEIM
3,9,Myles Cooper,,,,0,0,2,1,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,MYLES COOPER
4,10,Alex Spenceley,Cutter,,"6'2""",0,0,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,ALEX SPENCELEY
5,11,Leo Warren,Handler,,,4,15,3,11,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,LEO WARREN
6,12,Kevin Tsui,,,"6'0""",10,4,4,3,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,KEVIN TSUI
7,13,Andrew Lehmberg,Cutter,,,0,0,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,ANDREW LEHMBERG
8,15,Dylan Best,Cutter,,,5,17,3,12,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,DYLAN BEST
9,17,Matthew Hanna,Cutter,,,11,0,4,3,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,MATTHEW HANNA
10,18,Kyle Hartley,Cutter,,"6'3""",3,2,10,9,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,KYLE HARTLEY
11,21,Noah Robinson,Cutter,,"6'4""",13,9,5,2,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,NOAH ROBINSON
12,24,Will Hoffenkamp,Handler,,"6'4""",4,6,2,6,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,WILL HOFFENKAMP
13,28,Sam Jennings,Cutter,,"6'2""",1,1,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,SAM JENNINGS
14,29,Hafeez Shams,Handler,,"6'0""",1,2,0,2,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,HAFEEZ SHAMS
15,31,Will Helenski,,,"6'3""",1,2,1,2,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,WILL HELENSKI
16,33,Max Thompson,Defense (Cutter),,"6'3""",1,1,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,MAX THOMPSON
17,35,Dan Goldstein,Defense (Cutter/Handler),,"5'7""",4,9,3,3,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,DAN GOLDSTEIN
18,38,Jonah Wisch,Handler,,,6,15,4,19,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,JONAH WISCH
19,41,Harry McNamara,Handler,,"5'10""",1,2,2,1,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,HARRY MCNAMARA
20,42,Ben Morgenstern,Handler,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,BEN MORGENSTERN
21,48,Ryan Moore,,,,0,0,0,0,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,RYAN MOORE
22,49,Marcel Oliart,Cutter,,"6'2""",3,1,3,1,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,MARCEL OLIART
23,50,Dillon Tranquillo,Defense (Cutter),,,7,0,8,2,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,DILLON TRANQUILLO
24,79,Michael Ing,Defense (Cutter),,,20,9,7,5,/events/teams/?EventTeamId=UzFGJf5FaQDXqOCbv704y0se2hHNiOvwTC7LYXYPcoI%3d,Pittsburgh,9,MICHAEL ING
0,2,Ken Noh,Dump,,"1'1""",7,8,1,10,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,KEN NOH
1,3,Mauricio Pinto,,,,0,0,2,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,MAURICIO PINTO
2,4,Jackson De Campos,,,"1'0""",0,1,1,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,JACKSON DE CAMPOS
3,6,Dylan Villeneuve,,,,11,9,8,6,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,DYLAN VILLENEUVE
4,7,Griffin Kao,,,,1,1,1,4,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,GRIFFIN KAO
5,8,Nathaniel Dick,,,,6,9,1,3,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,NATHANIEL DICK
6,9,Eli Motycka,Dump,,"3'0""",1,8,3,3,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,ELI MOTYCKA
7,10,Bryan Xian,,,,1,1,2,1,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,BRYAN XIAN
8,12,Mac Hecht,,,"6'2""",5,22,2,13,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,MAC HECHT
9,13,Alex Liu,Dump,,"6'1""",5,0,2,1,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,ALEX LIU
10,15,Azeez Adeyemi,Deep,,"5'9""",3,1,5,3,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,AZEEZ ADEYEMI
11,16,Jack Facey,,,,4,0,0,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,JACK FACEY
12,18,Nicholas Plotkin,,,,0,0,0,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,NICHOLAS PLOTKIN
13,19,Solomon Rueschemeyer-Bailey,,,"6'1""",6,11,3,4,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,SOLOMON RUESCHEMEYER-BAILEY
14,22,Asher Lehrer-Small,,,,1,1,1,3,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,ASHER LEHRER-SMALL
15,23,Charlie Holtz,Dump,,"6'4""",4,1,2,4,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,CHARLIE HOLTZ
16,24,Gilad Seckler,Cutter,,"6'1""",1,0,0,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,GILAD SECKLER
17,25,Benjamin Toruño,Defense (Cutter),,"5'8""",0,0,0,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,BENJAMIN TORUÑO
18,29,Benjamin Attal,,,,1,1,0,2,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,BENJAMIN ATTAL
19,32,Michael Chen,,,,1,0,0,0,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,MICHAEL CHEN
20,34,John Randolph,Defense (Cutter),,"6'0""",25,10,2,8,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,JOHN RANDOLPH
21,36,Henry Laseter,Handler,,"6'8""",1,0,2,5,/events/teams/?EventTeamId=zto1VxMy%2b%2fB77ahfEMgfLorVLBQ%2fkbGizFdxYgD3l3M%3d,Brown,4,HENRY LASETER
0,2,Porter Jones,Deep,,"5'10""",6,5,2,6,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,PORTER JONES
1,3,Nicholas Roberts,Deep,,"5'9""",9,11,2,8,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,NICHOLAS ROBERTS
2,4,Gabriel Ross,Deep,,"10'11""",0,0,2,1,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,GABRIEL ROSS
3,5,Jakob Steen,Deep,,,15,1,0,1,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,JAKOB STEEN
4,6,Luke Rodriguez,Deep,,,0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,LUKE RODRIGUEZ
5,7,Maximilian Landa,Deep,,,2,1,3,1,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,MAXIMILIAN LANDA
6,8,William Ojemann,Deep,,,0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,WILLIAM OJEMANN
7,9,Spencer Lofink,Deep,,"6'3""",0,0,1,3,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,SPENCER LOFINK
8,10,Quinn Marshall,Deep,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,QUINN MARSHALL
9,12,Weicheng Lou,Deep,,,0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,WEICHENG LOU
10,13,Jason Peacher-Ton,Deep,,,1,0,1,3,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,JASON PEACHER-TON
11,14,Steven Benaloh,Deep,,"6'7""",6,24,0,14,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,STEVEN BENALOH
12,15,Derek Mourad,Deep,,"5'2""",4,11,2,7,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,DEREK MOURAD
13,17,Will Simms,Deep,,"5'9""",0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,WILL SIMMS
14,18,Matthew Liu,Deep,,,1,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,MATTHEW LIU
15,19,Alva Wei,Deep,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,ALVA WEI
16,20,Conor Courtney,Deep,,"5'9""",0,0,1,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,CONOR COURTNEY
17,21,Lucas Chen,Deep,,"1'0""",5,9,2,5,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,LUCAS CHEN
18,22,Zach Airth,Deep,,"6'2""",1,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,ZACH AIRTH
19,23,Xiao Dong Liu,Deep,,"10'0""",1,0,0,2,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,XIAO DONG LIU
20,27,Peter Johnson,Deep,,"6'4""",9,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,PETER JOHNSON
21,29,Michael Buyco,Deep,,"5'11""",3,0,0,1,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,MICHAEL BUYCO
22,30,Nels Schimek,Deep,,,0,1,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,NELS SCHIMEK
23,31,Khoi Nguyen,Deep,,"3'0""",0,0,0,1,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,KHOI NGUYEN
24,34,Elias Baldwin,Deep,,"5'11""",0,0,1,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,ELIAS BALDWIN
25,38,Manuel Eckert,Deep,,"6'2""",7,12,1,6,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,MANUEL ECKERT
26,44,Noah Kregenow,Deep,,"6'0""",2,2,3,2,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,NOAH KREGENOW
27,77,Nicolas Leitmann-Niimi,Deep,,,0,0,0,0,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,NICOLAS LEITMANN-NIIMI
28,99,Reed Hendrickson,Deep,,,7,3,7,8,/events/teams/?EventTeamId=NdtBwzcw8jN9tvLZGRD1YWxVJ0THJK31FaxRtiTC2MU%3d,Washington,5,REED HENDRICKSON
0,0,John Kern,Defense (Cutter),,"6'0""",7,6,3,12,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,JOHN KERN
1,1,John Andrade,,,,3,0,1,1,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,JOHN ANDRADE
2,2,Dylan Claerbout,Cutter,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,DYLAN CLAERBOUT
3,3,Tim Lootens,Defense (Cutter),,"6'1""",0,6,3,7,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,TIM LOOTENS
4,4,Gabe Azarcon,Defense (Cutter),,"5'11""",0,1,0,3,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,GABE AZARCON
5,5,Driss Ziane,,,"6'0""",2,2,3,5,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,DRISS ZIANE
6,6,Nicholas LoPresti,,,,0,0,0,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,NICHOLAS LOPRESTI
7,7,Carlito Que,Defense (Cutter),,"5'6""",0,0,1,1,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,CARLITO QUE
8,10,Kellen Gray,Cutter,,"6'0""",3,12,2,7,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,KELLEN GRAY
9,11,Connor Howell,Cutter,,"6'0""",0,0,2,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,CONNOR HOWELL
10,12,Jacob Bell,Defense (Cutter/Handler),,"6'1""",0,0,0,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,JACOB BELL
11,13,Grason Cain,,,,1,1,1,2,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,GRASON CAIN
12,19,Bryce Vokus,Defense (Cutter),,"6'0""",0,1,0,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,BRYCE VOKUS
13,21,Robert Larsen,Cutter,,"6'2""",11,0,1,4,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,ROBERT LARSEN
14,23,John Holk,,,,3,0,2,1,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,JOHN HOLK
15,24,Peter Backhaus,Deep,,"1'0""",0,0,0,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,PETER BACKHAUS
16,35,James Dobson,,,,0,1,0,3,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,JAMES DOBSON
17,36,Stephen Muir,,,"5'8""",13,4,3,4,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,STEPHEN MUIR
18,75,Adam Faucett,,,,0,0,0,0,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,ADAM FAUCETT
19,87,Daniel Miller,Defense (Cutter),,"6'0""",0,1,1,1,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,DANIEL MILLER
20,91,Scott Moore,Dump,,"6'0""",5,11,1,14,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,SCOTT MOORE
21,99,Craig Anderson,,,"1'0""",8,10,1,10,/events/teams/?EventTeamId=ZDO4C0YLugfGQ1JLayLHo0Q5%2bmMCOFDzGziDF8aN344%3d,Florida State,20,CRAIG ANDERSON
0,1,Jozef Gaber,Defense (Cutter),,"10'11""",0,0,0,0,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,JOZEF GABER
1,3,David Whitney-Brown,Handler,,,1,7,2,13,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,DAVID WHITNEY-BROWN
2,4,Dawson Pasin,Cutter,,"6'0""",7,4,2,4,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,DAWSON PASIN
3,5,Adrian Chow,Handler,,"6'0""",1,1,1,3,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,ADRIAN CHOW
4,8,Changwei Lu,Handler,,"5'8""",0,0,0,0,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,CHANGWEI LU
5,9,Evan Reynolds,Cutter,,,0,0,0,0,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,EVAN REYNOLDS
6,11,Patrick Church,Handler/Cutter,,,5,8,4,7,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,PATRICK CHURCH
7,13,Jamie Fox,Handler,,"6'2""",0,0,0,0,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,JAMIE FOX
8,15,D Owen Paetkau,,,"6'0""",1,3,0,3,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,D OWEN PAETKAU
9,16,Russell Hamilton,Cutter,,,1,0,1,2,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,RUSSELL HAMILTON
10,18,Trevor Knechtel,Mid,,"6'2""",0,4,3,2,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,TREVOR KNECHTEL
11,19,Eric Scott-Iversen,Defense (Cutter),,"6'2""",0,0,0,1,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,ERIC SCOTT-IVERSEN
12,22,Jonah Thiele,Defense (Handler),,,0,0,0,0,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,JONAH THIELE
13,24,Rishigan Manilall,Defense (Cutter/Handler),,"8'2""",0,4,4,7,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,RISHIGAN MANILALL
14,27,Sean Battiston,Defense (Cutter),,,1,0,0,3,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,SEAN BATTISTON
15,33,Keegan Freeland,Cutter,,,1,0,1,1,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,KEEGAN FREELAND
16,34,Sean Bennett,Handler,,,2,9,2,15,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,SEAN BENNETT
17,44,Devon Thomson,Defense (Handler),,"5'10""",13,2,2,6,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,DEVON THOMSON
18,51,Justin Pettenuzzo,Cutter,,,4,2,2,3,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,JUSTIN PETTENUZZO
19,55,Scott Spanier,Defense (Cutter/Handler),,,3,0,1,4,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,SCOTT SPANIER
20,73,Benjamin Burelle,Mid,,"5'7""",5,5,2,11,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,BENJAMIN BURELLE
21,76,Alexander Neiman,Defense (Handler),,"6'1""",1,1,0,3,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,ALEXANDER NEIMAN
22,88,Alex Beek,Defense (Cutter),,,5,0,0,0,/events/teams/?EventTeamId=hxAdClFje3PazSf9kcEfmDEfCjMZH2NeoTw2cEv0T20%3d,Victoria,16,ALEX BEEK
